,eos,rho_c,M,M_0,R,Omega,Omega_p,T/W,J,I,Phi_2,h_plus,h_minus,Z_p,Z_b,Z_f,omega_c/Omega,r_e,r_ratio,Omega_pa,Omega+,u_phi,TW,omega_c_over_Omega,Omega_plus
12529,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1035640000000000.0,3.36689,4.05454,19.1127,0.837391,0.781364,,8.42046,8.83731,1116.05,0.663349,23.0206,0.876205,2.62509,-0.390777,,0.36289,0.5,0.780868,,8.99948,0.155398,0.780987,0.772292
12530,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1034640000000000.0,3.36675,4.05432,19.1139,0.837287,0.781286,,8.42004,8.83797,1116.24,0.662798,23.0185,0.875993,2.6244,-0.390735,,0.36293,0.5,0.780791,,8.99932,0.155408,0.780888,0.772221
12531,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1033640000000000.0,3.36662,4.0541,19.1151,0.837182,0.781208,,8.41962,8.83863,1116.43,0.662242,23.0165,0.875781,2.62371,-0.390694,,0.362971,0.5,0.780714,,8.99915,0.155419,0.780789,0.77215
12532,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1032640000000000.0,3.36648,4.05388,19.1163,0.837077,0.78113,,8.41918,8.83928,1116.63,0.661683,23.0144,0.875567,2.62302,-0.390653,,0.363013,0.5,0.780636,,8.99898,0.155429,0.780689,0.772078
12533,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1031640000000000.0,3.36634,4.05365,19.1176,0.836972,0.781051,,8.41873,8.83993,1116.82,0.66112,23.0123,0.875352,2.62232,-0.390611,,0.363054,0.5,0.780558,,8.99881,0.155439,0.780589,0.772007
12534,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1030640000000000.0,3.3662,4.05342,19.1188,0.836866,0.780972,,8.41828,8.84056,1117.01,0.660553,23.0102,0.875137,2.62162,-0.39057,,0.363095,0.5,0.78048,,8.99864,0.155449,0.780489,0.771935
12535,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1029640000000000.0,3.36606,4.05319,19.12,0.83676,0.780893,,8.41781,8.8412,1117.2,0.659981,23.008,0.87492,2.62092,-0.390528,,0.363137,0.5,0.780402,,8.99846,0.155459,0.780388,0.771863
12536,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1028640000000000.0,3.36591,4.05296,19.1212,0.836654,0.780814,,8.41734,8.84182,1117.39,0.659406,23.0059,0.874703,2.62021,-0.390486,,0.363178,0.5,0.780324,,8.99828,0.155469,0.780288,0.771791
12537,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1027640000000000.0,3.36577,4.05272,19.1224,0.836548,0.780734,,8.41686,8.84244,1117.58,0.658826,23.0037,0.874484,2.6195,-0.390444,,0.36322,0.5,0.780245,,8.99809,0.155479,0.780186,0.771718
12538,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1026640000000000.0,3.36562,4.05248,19.1236,0.836441,0.780654,,8.41637,8.84305,1117.77,0.658242,23.0015,0.874264,2.61878,-0.390401,,0.363262,0.5,0.780166,,8.99791,0.155489,0.780085,0.771645
12539,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1025640000000000.0,3.36547,4.05224,19.1248,0.836334,0.780574,,8.41586,8.84366,1117.96,0.657653,22.9992,0.874044,2.61806,-0.390359,,0.363304,0.5,0.780087,,8.99772,0.155499,0.779983,0.771573
12540,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1024640000000000.0,3.36532,4.052,19.126,0.836226,0.780494,,8.41535,8.84426,1118.14,0.65706,22.997,0.873822,2.61734,-0.390316,,0.363347,0.5,0.780007,,8.99752,0.155509,0.779881,0.7715
12541,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1023640000000000.0,3.36517,4.05175,19.1273,0.836119,0.780413,,8.41483,8.84485,1118.33,0.656463,22.9947,0.873599,2.61661,-0.390274,,0.363389,0.5,0.779927,,8.99732,0.155519,0.779778,0.771426
12542,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1022640000000000.0,3.36501,4.0515,19.1285,0.836011,0.780332,,8.4143,8.84543,1118.52,0.655862,22.9924,0.873375,2.61589,-0.390231,,0.363432,0.5,0.779847,,8.99712,0.155529,0.779675,0.771353
12543,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1021640000000000.0,3.36486,4.05125,19.1297,0.835902,0.780251,,8.41376,8.84601,1118.7,0.655256,22.9901,0.873151,2.61515,-0.390188,,0.363475,0.5,0.779767,,8.99692,0.155539,0.779572,0.771279
12544,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1020640000000000.0,3.3647,4.05099,19.1309,0.835794,0.780169,,8.41321,8.84658,1118.89,0.654646,22.9878,0.872925,2.61442,-0.390145,,0.363517,0.5,0.779687,,8.99671,0.155549,0.779468,0.771205
12545,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1019640000000000.0,3.36454,4.05073,19.1321,0.835685,0.780088,,8.41266,8.84715,1119.07,0.654032,22.9854,0.872698,2.61368,-0.390101,,0.36356,0.5,0.779606,,8.9965,0.155559,0.779364,0.771131
12546,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1018640000000000.0,3.36438,4.05047,19.1334,0.835576,0.780006,,8.41209,8.84771,1119.26,0.653414,22.983,0.87247,2.61293,-0.390058,,0.363604,0.5,0.779525,,8.99628,0.155569,0.779259,0.771057
12547,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1017640000000000.0,3.36421,4.05021,19.1346,0.835466,0.779923,,8.41151,8.84826,1119.44,0.652792,22.9806,0.872241,2.61219,-0.390014,,0.363647,0.5,0.779443,,8.99607,0.155578,0.779155,0.770982
12548,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1016640000000000.0,3.36405,4.04995,19.1358,0.835356,0.779841,,8.41093,8.84881,1119.62,0.652166,22.9782,0.872011,2.61144,-0.38997,,0.36369,0.5,0.779362,,8.99585,0.155588,0.779049,0.770907
12549,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1015640000000000.0,3.36388,4.04968,19.1371,0.835246,0.779758,,8.41033,8.84935,1119.8,0.651535,22.9757,0.87178,2.61068,-0.389926,,0.363734,0.5,0.77928,,8.99562,0.155598,0.778944,0.770832
12550,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1014640000000000.0,3.36371,4.04941,19.1383,0.835136,0.779675,,8.40972,8.84988,1119.99,0.6509,22.9732,0.871548,2.60993,-0.389882,,0.363778,0.5,0.779198,,8.99539,0.155607,0.778838,0.770757
12551,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1013640000000000.0,3.36354,4.04913,19.1395,0.835025,0.779592,,8.4091,8.8504,1120.17,0.650259,22.9707,0.871315,2.60917,-0.389838,,0.363822,0.5,0.779115,,8.99516,0.155617,0.778732,0.770682
12552,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1012640000000000.0,3.36336,4.04886,19.1408,0.834914,0.779508,,8.40848,8.85092,1120.35,0.649615,22.9682,0.871081,2.6084,-0.389794,,0.363866,0.5,0.779033,,8.99492,0.155627,0.778625,0.770606
12553,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1011640000000000.0,3.36319,4.04858,19.142,0.834803,0.779424,,8.40784,8.85143,1120.52,0.648965,22.9656,0.870845,2.60763,-0.389749,,0.36391,0.5,0.77895,,8.99469,0.155636,0.778518,0.77053
12554,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1010640000000000.0,3.36301,4.04829,19.1433,0.834691,0.77934,,8.40719,8.85193,1120.7,0.648311,22.963,0.870609,2.60686,-0.389704,,0.363955,0.5,0.778867,,8.99444,0.155646,0.778411,0.770454
12555,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1009640000000000.0,3.36283,4.04801,19.1445,0.834579,0.779255,,8.40653,8.85242,1120.88,0.647652,22.9604,0.870371,2.60608,-0.38966,,0.363999,0.5,0.778783,,8.99419,0.155655,0.778303,0.770378
12556,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1008640000000000.0,3.36265,4.04772,19.1457,0.834467,0.779171,,8.40586,8.85291,1121.06,0.646988,22.9578,0.870132,2.6053,-0.389615,,0.364044,0.5,0.778699,,8.99394,0.155665,0.778195,0.770302
12557,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1007640000000000.0,3.36246,4.04743,19.147,0.834354,0.779086,,8.40518,8.85339,1121.23,0.646319,22.9551,0.869893,2.60452,-0.389569,,0.364089,0.5,0.778615,,8.99369,0.155674,0.778086,0.770225
12558,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1006640000000000.0,3.36228,4.04713,19.1482,0.834241,0.779,,8.40449,8.85386,1121.41,0.645646,22.9524,0.869652,2.60373,-0.389524,,0.364134,0.5,0.778531,,8.99343,0.155684,0.777977,0.770148
12559,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1005640000000000.0,3.36209,4.04683,19.1495,0.834128,0.778915,,8.40379,8.85432,1121.58,0.644968,22.9497,0.86941,2.60294,-0.389479,,0.364179,0.5,0.778446,,8.99317,0.155693,0.777868,0.770071
12560,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1004640000000000.0,3.3619,4.04653,19.1507,0.834014,0.778829,,8.40307,8.85477,1121.75,0.644284,22.947,0.869166,2.60215,-0.389433,,0.364225,0.5,0.778361,,8.9929,0.155703,0.777758,0.769993
12561,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1003640000000000.0,3.36171,4.04623,19.152,0.8339,0.778742,,8.40235,8.85522,1121.93,0.643596,22.9442,0.868922,2.60135,-0.389387,,0.36427,0.5,0.778276,,8.99263,0.155712,0.777648,0.769916
12562,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1002640000000000.0,3.36151,4.04592,19.1532,0.833786,0.778656,,8.40161,8.85566,1122.1,0.642903,22.9414,0.868677,2.60055,-0.389341,,0.364316,0.5,0.778191,,8.99236,0.155721,0.777538,0.769838
12563,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1001640000000000.0,3.36132,4.04561,19.1545,0.833672,0.778569,,8.40087,8.85609,1122.27,0.642204,22.9386,0.86843,2.59974,-0.389295,,0.364362,0.5,0.778105,,8.99208,0.15573,0.777427,0.76976
12564,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,1000640000000000.0,3.36112,4.0453,19.1558,0.833557,0.778482,,8.40011,8.85651,1122.44,0.641499,22.9358,0.868182,2.59893,-0.389249,,0.364408,0.5,0.778019,,8.9918,0.15574,0.777315,0.769681
12565,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,999642000000000.0,3.36092,4.04498,19.157,0.833441,0.778394,,8.39934,8.85692,1122.61,0.64079,22.9329,0.867933,2.59811,-0.389202,,0.364454,0.5,0.777932,,8.99151,0.155749,0.777204,0.769603
12566,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,998642000000000.0,3.36072,4.04466,19.1583,0.833326,0.778307,,8.39856,8.85732,1122.78,0.640075,22.93,0.867683,2.59729,-0.389156,,0.364501,0.5,0.777845,,8.99122,0.155758,0.777091,0.769524
12567,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,997642000000000.0,3.36051,4.04434,19.1595,0.83321,0.778219,,8.39776,8.85772,1122.94,0.639356,22.9271,0.867432,2.59647,-0.389109,,0.364547,0.5,0.777758,,8.99093,0.155767,0.776979,0.769445
12568,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,996642000000000.0,3.3603,4.04401,19.1608,0.833094,0.77813,,8.39696,8.85811,1123.11,0.638631,22.9241,0.867179,2.59564,-0.389062,,0.364594,0.5,0.777671,,8.99063,0.155776,0.776866,0.769365
12569,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,995642000000000.0,3.36009,4.04369,19.1621,0.832977,0.778042,,8.39614,8.85848,1123.27,0.637902,22.9212,0.866925,2.59481,-0.389015,,0.364641,0.5,0.777584,,8.99033,0.155785,0.776753,0.769286
12570,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,994642000000000.0,3.35988,4.04335,19.1633,0.83286,0.777953,,8.39531,8.85885,1123.44,0.637167,22.9182,0.866671,2.59398,-0.388967,,0.364688,0.5,0.777496,,8.99002,0.155794,0.776639,0.769206
12571,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,993642000000000.0,3.35967,4.04302,19.1646,0.832743,0.777863,,8.39448,8.85922,1123.6,0.636427,22.9151,0.866415,2.59314,-0.38892,,0.364735,0.5,0.777407,,8.98971,0.155803,0.776525,0.769126
12572,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,992642000000000.0,3.35945,4.04268,19.1659,0.832625,0.777774,,8.39362,8.85957,1123.76,0.635682,22.9121,0.866157,2.5923,-0.388872,,0.364783,0.5,0.777319,,8.98939,0.155812,0.77641,0.769046
12573,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,991642000000000.0,3.35923,4.04234,19.1671,0.832507,0.777684,,8.39276,8.85991,1123.93,0.634931,22.909,0.865899,2.59145,-0.388825,,0.364831,0.5,0.77723,,8.98907,0.155821,0.776295,0.768965
12574,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,990642000000000.0,3.35901,4.04199,19.1684,0.832389,0.777594,,8.39189,8.86025,1124.09,0.634176,22.9059,0.865639,2.5906,-0.388777,,0.364878,0.5,0.777141,,8.98875,0.15583,0.776179,0.768885
12575,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,989642000000000.0,3.35879,4.04164,19.1697,0.832271,0.777503,,8.391,8.86058,1124.25,0.633415,22.9027,0.865378,2.58974,-0.388728,,0.364926,0.5,0.777052,,8.98842,0.155838,0.776064,0.768804
12576,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,988642000000000.0,3.35857,4.04129,19.171,0.832152,0.777412,,8.3901,8.8609,1124.41,0.632649,22.8996,0.865116,2.58888,-0.38868,,0.364974,0.5,0.776962,,8.98809,0.155847,0.775947,0.768723
12577,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,987642000000000.0,3.35834,4.04094,19.1723,0.832032,0.777321,,8.38919,8.86121,1124.56,0.631877,22.8964,0.864853,2.58802,-0.388632,,0.365023,0.5,0.776872,,8.98776,0.155856,0.77583,0.768641
12578,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,986642000000000.0,3.35811,4.04058,19.1735,0.831913,0.77723,,8.38827,8.86151,1124.72,0.6311,22.8931,0.864588,2.58715,-0.388583,,0.365071,0.5,0.776782,,8.98741,0.155865,0.775713,0.768559
12579,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,985642000000000.0,3.35788,4.04022,19.1748,0.831793,0.777138,,8.38734,8.8618,1124.88,0.630318,22.8899,0.864323,2.58628,-0.388534,,0.36512,0.5,0.776691,,8.98707,0.155873,0.775596,0.768477
12580,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,984642000000000.0,3.35764,4.03985,19.1761,0.831672,0.777046,,8.38639,8.86208,1125.03,0.629531,22.8866,0.864056,2.58541,-0.388485,,0.365169,0.5,0.7766,,8.98672,0.155882,0.775478,0.768395
12581,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,983642000000000.0,3.35741,4.03948,19.1774,0.831552,0.776953,,8.38543,8.86235,1125.19,0.628737,22.8833,0.863787,2.58453,-0.388436,,0.365218,0.5,0.776509,,8.98637,0.15589,0.775359,0.768313
12582,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,982642000000000.0,3.35717,4.03911,19.1787,0.831431,0.776861,,8.38446,8.86262,1125.34,0.627939,22.8799,0.863518,2.58364,-0.388387,,0.365267,0.5,0.776417,,8.98601,0.155899,0.77524,0.76823
12583,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,981642000000000.0,3.35692,4.03873,19.18,0.831309,0.776768,,8.38348,8.86287,1125.49,0.627135,22.8766,0.863247,2.58275,-0.388337,,0.365317,0.5,0.776325,,8.98565,0.155907,0.775121,0.768147
12584,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,980642000000000.0,3.35668,4.03836,19.1813,0.831187,0.776674,,8.38249,8.86312,1125.64,0.626325,22.8732,0.862975,2.58186,-0.388287,,0.365366,0.5,0.776233,,8.98528,0.155916,0.775001,0.768064
12585,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,979642000000000.0,3.35643,4.03797,19.1826,0.831065,0.776581,,8.38148,8.86336,1125.8,0.625511,22.8697,0.862702,2.58096,-0.388237,,0.365416,0.5,0.776141,,8.98491,0.155924,0.774881,0.76798
12586,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,978642000000000.0,3.35619,4.03759,19.1839,0.830943,0.776487,,8.38046,8.86358,1125.95,0.624691,22.8663,0.862427,2.58006,-0.388187,,0.365466,0.5,0.776048,,8.98453,0.155933,0.77476,0.767897
12587,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,977642000000000.0,3.35593,4.0372,19.1852,0.83082,0.776392,,8.37943,8.8638,1126.09,0.623866,22.8628,0.862151,2.57916,-0.388137,,0.365516,0.5,0.775955,,8.98415,0.155941,0.774639,0.767813
12588,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,976642000000000.0,3.35568,4.0368,19.1865,0.830697,0.776298,,8.37838,8.86401,1126.24,0.623034,22.8593,0.861874,2.57825,-0.388087,,0.365566,0.5,0.775861,,8.98377,0.155949,0.774517,0.767729
12589,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,975642000000000.0,3.35542,4.03641,19.1878,0.830573,0.776203,,8.37732,8.86421,1126.39,0.622197,22.8557,0.861596,2.57733,-0.388036,,0.365617,0.5,0.775767,,8.98338,0.155957,0.774395,0.767644
12590,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,974642000000000.0,3.35517,4.03601,19.1891,0.830449,0.776107,,8.37625,8.8644,1126.54,0.621354,22.8521,0.861316,2.57641,-0.387985,,0.365667,0.5,0.775673,,8.98298,0.155966,0.774273,0.76756
12591,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,973642000000000.0,3.35491,4.0356,19.1904,0.830325,0.776012,,8.37517,8.86458,1126.68,0.620506,22.8485,0.861035,2.57549,-0.387934,,0.365718,0.5,0.775579,,8.98258,0.155974,0.77415,0.767475
12592,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,972642000000000.0,3.35464,4.0352,19.1917,0.8302,0.775916,,8.37407,8.86475,1126.82,0.619651,22.8449,0.860753,2.57456,-0.387883,,0.365769,0.5,0.775484,,8.98218,0.155982,0.774027,0.767389
12593,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,971642000000000.0,3.35438,4.03478,19.193,0.830075,0.775819,,8.37296,8.86491,1126.97,0.618791,22.8412,0.860469,2.57363,-0.387831,,0.365821,0.5,0.775389,,8.98177,0.15599,0.773903,0.767304
12594,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,970642000000000.0,3.35411,4.03437,19.1943,0.82995,0.775723,,8.37183,8.86506,1127.11,0.617924,22.8375,0.860184,2.57269,-0.38778,,0.365872,0.5,0.775293,,8.98135,0.155998,0.773778,0.767218
12595,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,969642000000000.0,3.35384,4.03395,19.1956,0.829824,0.775626,,8.3707,8.8652,1127.25,0.617051,22.8338,0.859898,2.57175,-0.387728,,0.365924,0.5,0.775198,,8.98094,0.156006,0.773653,0.767132
12596,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,968642000000000.0,3.35356,4.03353,19.1969,0.829698,0.775528,,8.36954,8.86533,1127.39,0.616172,22.83,0.85961,2.57081,-0.387676,,0.365976,0.5,0.775101,,8.98051,0.156014,0.773528,0.767046
12597,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,967642000000000.0,3.35329,4.0331,19.1982,0.829571,0.775431,,8.36838,8.86544,1127.53,0.615287,22.8262,0.859321,2.56986,-0.387624,,0.366028,0.5,0.775005,,8.98008,0.156022,0.773402,0.766959
12598,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,966642000000000.0,3.35301,4.03267,19.1995,0.829444,0.775333,,8.3672,8.86555,1127.66,0.614395,22.8224,0.859031,2.5689,-0.387572,,0.36608,0.5,0.774908,,8.97965,0.15603,0.773276,0.766873
12599,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,965642000000000.0,3.35272,4.03224,19.2009,0.829317,0.775234,,8.366,8.86565,1127.8,0.613498,22.8185,0.858739,2.56794,-0.387519,,0.366132,0.5,0.774811,,8.97921,0.156037,0.773149,0.766785
12600,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,964642000000000.0,3.35244,4.0318,19.2022,0.829189,0.775135,,8.3648,8.86573,1127.94,0.612594,22.8146,0.858446,2.56698,-0.387466,,0.366185,0.5,0.774713,,8.97877,0.156045,0.773022,0.766698
12601,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,963642000000000.0,3.35215,4.03136,19.2035,0.829061,0.775036,,8.36357,8.86581,1128.07,0.611684,22.8107,0.858151,2.56601,-0.387413,,0.366238,0.5,0.774616,,8.97832,0.156053,0.772894,0.766611
12602,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,962642000000000.0,3.35186,4.03091,19.2048,0.828932,0.774937,,8.36234,8.86587,1128.2,0.610767,22.8068,0.857855,2.56503,-0.38736,,0.366291,0.5,0.774517,,8.97786,0.15606,0.772766,0.766523
12603,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,961642000000000.0,3.35157,4.03046,19.2061,0.828804,0.774837,,8.36109,8.86592,1128.33,0.609844,22.8028,0.857558,2.56406,-0.387307,,0.366344,0.5,0.774419,,8.9774,0.156068,0.772637,0.766434
12604,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,960642000000000.0,3.35127,4.03001,19.2075,0.828674,0.774737,,8.35982,8.86596,1128.46,0.608914,22.7987,0.857259,2.56307,-0.387253,,0.366397,0.5,0.77432,,8.97694,0.156076,0.772508,0.766346
12605,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,959642000000000.0,3.35097,4.02955,19.2088,0.828545,0.774636,,8.35854,8.86599,1128.59,0.607978,22.7947,0.856959,2.56209,-0.3872,,0.366451,0.5,0.774221,,8.97647,0.156083,0.772378,0.766257
12606,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,958642000000000.0,3.35067,4.02909,19.2101,0.828414,0.774535,,8.35725,8.86601,1128.72,0.607035,22.7906,0.856657,2.56109,-0.387146,,0.366505,0.5,0.774121,,8.97599,0.156091,0.772248,0.766168
12607,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,957642000000000.0,3.35037,4.02862,19.2115,0.828284,0.774434,,8.35594,8.86602,1128.85,0.606086,22.7864,0.856354,2.5601,-0.387092,,0.366559,0.5,0.774021,,8.97551,0.156098,0.772117,0.766079
12608,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,956642000000000.0,3.35006,4.02815,19.2128,0.828153,0.774332,,8.35462,8.86602,1128.97,0.60513,22.7823,0.856049,2.55909,-0.387037,,0.366613,0.5,0.77392,,8.97503,0.156105,0.771986,0.765989
12609,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,955642000000000.0,3.34975,4.02768,19.2141,0.828022,0.77423,,8.35328,8.866,1129.1,0.604168,22.7781,0.855744,2.55809,-0.386983,,0.366668,0.5,0.77382,,8.97454,0.156113,0.771854,0.7659
12610,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,954642000000000.0,3.34944,4.0272,19.2155,0.82789,0.774128,,8.35192,8.86598,1129.22,0.603199,22.7738,0.855436,2.55707,-0.386928,,0.366722,0.5,0.773719,,8.97404,0.15612,0.771722,0.765809
12611,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,953642000000000.0,3.34913,4.02672,19.2168,0.827758,0.774025,,8.35056,8.86594,1129.34,0.602224,22.7696,0.855127,2.55606,-0.386873,,0.366777,0.5,0.773617,,8.97354,0.156127,0.771589,0.765719
12612,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,952642000000000.0,3.34881,4.02623,19.2182,0.827625,0.773922,,8.34917,8.86589,1129.46,0.601242,22.7653,0.854817,2.55504,-0.386818,,0.366832,0.5,0.773515,,8.97303,0.156134,0.771456,0.765628
12613,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,951642000000000.0,3.34849,4.02574,19.2195,0.827493,0.773818,,8.34777,8.86583,1129.58,0.600253,22.7609,0.854505,2.55401,-0.386763,,0.366888,0.5,0.773413,,8.97252,0.156141,0.771322,0.765537
12614,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,950642000000000.0,3.34816,4.02525,19.2208,0.827359,0.773714,,8.34636,8.86576,1129.7,0.599257,22.7565,0.854192,2.55298,-0.386707,,0.366943,0.5,0.77331,,8.972,0.156148,0.771188,0.765446
12615,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,949642000000000.0,3.34783,4.02475,19.2222,0.827225,0.77361,,8.34493,8.86567,1129.82,0.598254,22.7521,0.853877,2.55194,-0.386651,,0.366999,0.5,0.773207,,8.97147,0.156155,0.771053,0.765354
12616,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,948642000000000.0,3.3475,4.02424,19.2235,0.827091,0.773505,,8.34349,8.86558,1129.93,0.597245,22.7477,0.853561,2.5509,-0.386595,,0.367055,0.5,0.773104,,8.97094,0.156162,0.770917,0.765263
12617,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,947642000000000.0,3.34717,4.02374,19.2249,0.826957,0.7734,,8.34203,8.86547,1130.05,0.596229,22.7432,0.853243,2.54985,-0.386539,,0.367111,0.5,0.773,,8.97041,0.156169,0.770781,0.76517
12618,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,946642000000000.0,3.34684,4.02322,19.2262,0.826822,0.773295,,8.34055,8.86535,1130.16,0.595207,22.7387,0.852924,2.5488,-0.386483,,0.367168,0.5,0.772896,,8.96987,0.156176,0.770645,0.765078
12619,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,945642000000000.0,3.3465,4.02271,19.2276,0.826686,0.773189,,8.33907,8.86522,1130.27,0.594178,22.7341,0.852604,2.54774,-0.386426,,0.367224,0.5,0.772792,,8.96932,0.156183,0.770508,0.764985
12620,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,944642000000000.0,3.34616,4.02219,19.2289,0.82655,0.773083,,8.33756,8.86508,1130.38,0.593142,22.7295,0.852281,2.54668,-0.386369,,0.367281,0.5,0.772687,,8.96877,0.15619,0.77037,0.764892
12621,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,943642000000000.0,3.34581,4.02166,19.2303,0.826414,0.772976,,8.33604,8.86492,1130.49,0.5921,22.7249,0.851958,2.54562,-0.386312,,0.367338,0.5,0.772582,,8.96821,0.156196,0.770232,0.764799
12622,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,942642000000000.0,3.34546,4.02113,19.2317,0.826277,0.772869,,8.3345,8.86475,1130.6,0.591049,22.7203,0.851632,2.54454,-0.386255,,0.367395,0.5,0.772476,,8.96765,0.156203,0.770093,0.764705
12623,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,941642000000000.0,3.34511,4.0206,19.233,0.82614,0.772762,,8.33295,8.86457,1130.71,0.589992,22.7156,0.851306,2.54347,-0.386197,,0.367453,0.5,0.77237,,8.96708,0.156209,0.769954,0.764611
12624,/home/kenuni/Programs/rns/EOS/106/EOS10202.rns,940642000000000.0,3.34476,4.02006,19.2344,0.826003,0.772654,,8.33138,8.86437,1130.81,0.588927,22.7108,0.850977,2.54239,-0.38614,,0.367511,0.5,0.772264,,8.9665,0.156216,0.769814,0.764517
